IMDB ID,Total Revenue
tt0113731,"$65,196"
tt0092890,"$217,892,629"
tt0105236,"$2,889,963"
tt0091763,"$138,545,632"
tt0098627,"$30,218,387"
tt0103772,"$352,927,224"
tt0101761,"$34,416,893"
tt0104036,"$62,548,947"
tt0104348,"$10,725,228"
tt0084707,"$30,036,000"
tt0083866,"$793,482,178"
tt0117577,"$71,314"
tt0029992,0
tt0099371,"$157,920,733"
tt0092099,"$356,830,601"
tt0115531,"$1,910"
tt0048545,"$199,963"
tt0044081,"$49,523"
tt0115885,0
tt0116859,0
tt0115870,0
tt0115684,"$3,652"
tt0117040,"$1,433,210"
tt0117284,"$365,284"
tt0115580,"$12,844,057"
tt0116378,"$1,227,324"
tt2250194,0
tt0113057,"$230,049"
tt0116581,"$33,031,984"
tt0114622,0
tt0112907,"$38,268"
tt0117318,"$20,300,385"
tt0116422,"$15,134"
tt0117320,"$134,485"
tt0082846,"$119,285,432"
tt0072081,"$41,833,347"
tt0101775,"$13,878,334"
tt0096754,"$90,000,098"
tt0080749,"$21,448,782"
tt0082340,"$25,244,626"
tt0082533,"$17,985,893"
tt0091288,"$4,940,939"
tt0091480,"$3,940,542"
tt0107274,0
tt0081375,"$69,847,348"
tt0071853,"$1,938,971"
tt0116587,0
tt0112777,"$37,092"
tt0116245,0
tt0116212,0
tt0117968,0
tt0116886,"$50,605"
tt0117677,"$2,068,490"
tt0112759,0
tt0118147,"$2,789,985"
tt0108598,0
tt0110173,0
tt0084589,"$3,723,036"
tt0109781,"$2,117,923"
tt0040427,0
tt0040723,0
tt0039881,0
tt0034493,0
tt0039004,0
tt0026465,0
tt0026656,0
tt0025799,0
tt0078875,"$6,881"
tt0069198,0
tt0110521,0
tt0060304,"$104,038"
tt0115715,0
tt0116059,"$7,138,523"
tt0115610,"$1,060,264"
tt0099028,"$269,823"
tt0112483,0
tt0103850,"$4,479,470"
tt0095765,"$12,990,613"
tt0097108,"$7,724,701"
tt0109942,0
tt0101700,"$1,794,187"
tt0101765,"$2,175,939"
tt0101811,"$13,200,170"
tt0050825,"$5,252"
tt0099703,"$13,446,769"
tt0102014,"$4,313,473"
tt0120121,0
tt0116209,"$231,976,425"
tt0102426,"$4,532,791"
tt0097937,"$14,743,391"
tt0098724,"$24,741,667"
tt0105107,"$4,814,619"
tt0105488,"$11,738,022"
tt0096257,"$1,209,846"
tt0101026,"$4,087,361"
tt0102370,"$29,012,935"
tt0100332,"$3,905,297"
tt0073486,"$108,997,629"
tt0078446,"$44,364,244"
tt0080684,"$550,992,836"
tt0093779,"$30,883,720"
tt0082971,"$390,133,212"
tt0088846,"$9,949,953"
tt0090605,"$131,387,641"
tt0060196,"$25,252,784"
tt0094336,"$1,628,359"
tt0050083,$576
tt0056172,"$45,715,557"
tt0066921,"$26,903,440"
tt0056592,"$599,146"
tt0078788,"$91,968,688"
tt0064116,"$112,911"
tt0086190,"$475,546,459"
tt0093191,"$3,404,057"
tt0041959,"$1,226,098"
tt0099685,"$46,885,356"
tt0078748,"$108,341,064"
tt0106308,"$11,502,976"
tt0095250,"$3,975,244"
tt0089881,"$4,163,664"
tt0097202,0
tt0054215,"$32,039,355"
tt0080455,"$115,229,890"
tt0071562,"$48,035,783"
tt0093058,"$46,357,676"
tt0104361,0
tt0097499,"$10,161,099"
tt0086879,"$52,066,791"
tt0045061,0
tt0087843,"$5,472,914"
tt0081398,"$23,402,427"
tt0075686,"$38,287,178"
tt0086197,"$21,192,102"
tt0079944,"$303,815"
tt0082096,"$11,487,676"
tt0070735,"$156,000,000"
tt0067185,0
tt0103130,"$357,400"
tt0050976,"$230,571"
tt0085859,"$5,895,761"
tt0088247,"$78,680,331"
tt0103873,"$242,623"
tt0097441,"$26,979,166"
tt0100519,"$739,104"
tt0079522,"$40,194,067"
tt0100150,"$5,080,409"
tt0097165,"$235,860,116"
tt0061722,"$105,015,008"
tt0052311,"$2,286,947"
tt0100263,"$5,017,971"
tt0050212,"$27,200,000"
tt0056801,"$140,161"
tt0071315,"$29,225,935"
tt0043456,0
tt0040897,"$215,295"
tt0092610,0
tt0023969,"$103,800"
tt0088794,"$10,297,601"
tt0081505,"$46,675,717"
tt0092005,"$52,287,414"
tt0022100,"$35,566"
tt0092991,"$5,923,044"
tt0057115,"$227,940"
tt0077416,"$49,074,243"
tt0082269,"$110,014"
tt0107048,"$70,906,973"
tt0105695,"$159,157,447"
tt0056218,"$2,757,256"
tt0100436,"$11,541,758"
tt0036613,0
tt0088763,"$388,776,253"
tt0101921,"$119,418,501"
tt0066206,"$61,749,765"
tt0090967,"$1,504,286"
tt0094625,"$2,316,912"
tt0091203,"$5,900,000"
tt0061512,0
tt0099334,"$5,822,041"
tt0072431,"$86,273,333"
tt0102536,"$2,023,808"
tt0101640,"$2,603,061"
tt0032553,"$969,879"
tt0032455,"$76,411,401"
tt0044706,0
tt0038355,"$22,356"
tt0097493,"$1,163,969"
tt0081534,"$9,709,597"
tt0052618,"$74,427,638"
tt0088258,"$4,736,202"
tt0085809,"$1,723,872"
tt0094006,"$18,553,948"
tt0097576,"$474,310,887"
tt0078841,"$30,177,511"
tt0083987,"$52,767,889"
tt0096332,"$10,006,806"
tt0091867,"$21,040,317"
tt0089886,"$12,952,019"
tt0084503,"$22,258,911"
tt0087553,"$34,700,291"
tt0089606,"$8,349,284"
tt0049223,0
tt0097351,"$84,431,625"
tt0073341,"$12,678"
tt0064115,"$102,310,697"
tt0087884,"$2,206,121"
tt0101458,"$829,625"
tt0098635,"$93,083,444"
tt0113369,"$2,684"
tt0114089,0
tt0116589,0
tt0117550,"$220,198"
tt0116293,"$926,954"
tt0116953,"$107,874"
tt0115754,"$16,299"
tt0114093,0
tt0116601,"$26,011"
tt0112537,"$4,535"
tt0107314,0
tt0103644,"$159,814,498"
tt0082010,"$30,565,292"
tt0103678,0
tt0085159,"$6,333,135"
tt0115535,0
tt0106262,0
tt0083550,"$12,534,817"
tt0078767,"$86,432,000"
tt0099030,0
tt0071233,0
tt0090655,"$12,947,763"
tt0075704,0
tt0092632,"$18,753,438"
tt0056869,"$32,655"
tt0051418,0
tt0082083,0
tt0101492,"$9,188,150"
tt0037549,0
tt0103874,"$215,862,692"
tt0026138,"$10,493"
tt0074258,0
tt0103919,"$25,795,124"
tt0101540,"$182,291,969"
tt0055824,0
tt0074285,"$33,800,000"
tt0083722,"$7,000,000"
tt0087800,"$25,504,513"
tt0013442,"$19,054"
tt0091651,0
tt0075005,"$60,922,980"
tt0115710,"$1,094,668"
tt0115495,"$339,379"
tt0117057,"$41,083,864"
tt0115751,"$3,803,298"
tt0119791,"$1,179,002"
tt0117731,"$146,027,888"
tt0117631,"$35,999,081"
tt0117666,"$24,444,121"
tt0116705,"$129,832,389"
tt0084116,0
tt0117293,0
tt0117372,"$48,102,795"
tt0113557,"$10,493"
tt0117477,"$1,979,768"
tt0115988,"$7,343,114"
tt0115433,"$320,689,294"
tt0042354,0
tt0110171,0
tt0099423,"$240,247,433"
tt0079945,"$82,604,699"
tt0102975,"$96,888,996"
tt0098382,"$52,210,049"
tt0084726,"$78,912,963"
tt0088170,"$76,471,046"
tt0092007,"$109,713,132"
tt0103776,"$266,903,053"
tt0096487,"$45,661,556"
tt0100994,"$44,143,410"
tt0077631,"$397,244,469"
tt0084021,"$15,171,476"
tt0100114,"$57,968,936"
tt0115471,0
tt0117773,"$31,638"
tt0105690,"$156,563,139"
tt0052287,0
tt0073195,"$471,961,371"
tt0077766,"$187,884,007"
tt0085750,"$87,987,055"
tt0117119,"$22,313,201"
tt0116996,"$101,371,017"
tt0115906,"$285,112"
tt0116695,"$273,552,592"
tt0093822,"$29,180,280"
tt0094155,"$25,411,386"
tt0105435,"$105,232,691"
tt0115633,0
tt0116621,"$25,372,294"
tt0116999,"$12,803,305"
tt0117691,0
tt0116410,"$13,323,144"
tt0119783,"$9,889,670"
tt0115641,"$63,118,386"
tt0112769,"$873,196"
tt0117571,"$173,048,428"
tt0104691,"$75,505,856"
tt0117038,"$119,718,203"
tt0116240,"$12,767,815"
tt0116477,"$4,770,222"
tt0117690,"$671,437"
tt0118163,"$375,757"
tt0117091,"$19,145,198"
tt0118100,"$1,018,682"
tt0116250,"$141,047,179"
tt0117364,"$3,692,836"
tt0067959,0
tt0117028,0
tt0119731,"$25,804,707"
tt0116506,0
tt0116640,0
tt0119115,"$9,381,260"
tt0120550,"$7,233,324"
tt0120390,"$11,538,235"
tt0112362,0
tt0116704,"$21,890,845"
tt0120414,0
tt0118708,"$31,480,418"
tt0119664,"$32,000,301"
tt0110425,0
tt0080714,0
tt0106535,"$322,975"
tt0118928,"$178,127,760"
tt0119644,"$4,073,582"
tt0106266,"$9,745,803"
tt0106387,"$23,261,580"
tt0119937,"$589,304"
tt0117907,0
tt0109949,"$903,840"
tt0119640,"$4,529,843"
tt0116790,"$5,770,254"
tt0119225,"$5,571,205"
tt0116310,0
tt0118111,"$2,923,982"
tt0116754,"$921,886"
tt0118691,"$11,486,880"
tt0120238,"$656,747"
tt0116565,"$165,845"
tt0119887,"$3,600,616"
tt0119141,"$29,481,428"
tt0120357,"$387,069"
tt0118548,"$50,068,310"
tt0120317,"$18,301,610"
tt0120434,"$36,400,360"
tt0118042,0
tt0120318,"$16,574,176"
tt0116922,"$3,703,548"
tt0120036,"$13,130,349"
tt0119008,"$124,909,762"
tt0117544,0
tt0118750,"$20,050,376"
tt0120014,"$1,608,277"
tt0118762,"$532,654"
tt0118859,"$1,568,258"
tt0118702,0
tt0119432,"$59,927,618"
tt0116743,"$4,109,095"
tt0119951,"$41,230,799"
tt0119572,"$12,782,749"
tt0120053,"$118,063,304"
tt0120152,"$2,372,903"
tt0118064,"$712,095"
tt0115964,"$2,664,812"
tt0116041,"$2,099,677"
tt0119528,"$302,710,615"
tt0117422,0
tt0120094,"$35,281,794"
tt0118972,"$140,807,547"
tt0118829,"$3,566,637"
tt0118663,"$7,338,279"
tt0116931,"$294,212"
tt0120389,"$9,615,840"
tt0118623,"$858,553"
tt0119013,"$11,438,337"
tt0119381,"$5,936,344"
tt0118615,"$136,885,767"
tt0119229,"$28,084,357"
tt0116762,"$57,252"
tt0116783,"$329,211"
tt0118541,"$3,602,884"
tt0113314,"$265,732"
tt0119859,"$2,007,100"
tt0120366,"$534,010"
tt0118586,"$292,577"
tt0118783,"$52,632"
tt0117050,"$686,704"
tt0120032,"$29,235,353"
tt0116295,"$1,100,788"
tt0120461,"$122,823,468"
tt0115886,"$838,368"
tt0118655,"$67,683,989"
tt0118771,"$50,159,144"
tt0115760,"$541,377"
tt0115927,"$548,561"
tt0117482,"$79,727"
tt0120383,"$134,831"
tt0105660,0
tt0120479,"$6,537,036"
tt0119109,"$28,598,376"
tt0119116,"$264,029,966"
tt0116643,"$53,662"
tt0119809,"$194,201"
tt0116920,"$64,161"
tt0120190,"$7,575,028"
tt0111613,0
tt0058985,0
tt0119578,"$2,977,807"
tt0117615,"$9,499,091"
tt0120087,"$346,056"
tt0120394,"$127,923"
tt0118556,"$34,673,095"
tt0115744,"$2,576,331"
tt0118964,"$215,292"
tt0119567,"$618,638,999"
tt0117359,"$1,300,377"
tt0117561,"$10,580"
tt0120118,"$1,007,822"
tt0118117,"$44,722"
tt0114303,"$247,202"
tt0120373,"$14,598,571"
tt0118787,"$10,113,400"
tt0118880,"$224,012,234"
tt0116834,0
tt0114134,"$2,372,744"
tt0112951,0
tt0120179,"$164,508,066"
tt0117724,0
tt0117775,0
tt0113968,0
tt0118127,"$44,052"
tt0118688,"$238,235,915"
tt0119019,"$543,708"
tt0120034,"$123,330"
tt0116502,"$32,212"
tt0119282,"$252,712,101"
tt0119502,"$46,362"
tt0116949,0
tt0119738,"$299,288,605"
tt0105569,0
tt0115856,"$1,474,628"
tt0057345,"$920,144"
tt0119094,"$245,676,146"
tt0119098,"$51,266"
tt0116384,"$532,629"
tt0117076,0
tt0113425,"$8,225"
tt0116334,"$25,000"
tt0119654,"$589,390,539"
tt0119848,"$30,716,901"
tt0120512,"$7,342,923"
tt0120133,"$8,345,056"
tt0118884,"$171,120,329"
tt0116930,"$604,523"
tt0119173,"$48,169,156"
tt0082198,"$68,851,475"
tt0119190,"$174,463,257"
tt0118887,"$44,862,187"
tt0119081,"$26,673,242"
tt0120177,"$87,840,042"
tt0118570,"$23,144,499"
tt0119896,"$44,332,015"
tt0119361,"$2,804,473"
tt0119152,"$3,446,539"
tt0118818,"$2,416,734"
tt0118883,"$136,982,834"
tt0118966,"$13,806,137"
tt0120207,"$1,710,972"
tt0120112,"$7,281,450"
tt0119311,"$23,499,102"
tt0119509,"$10,925,060"
tt0119675,"$25,480,803"
tt0119695,"$48,407,611"
tt0119086,"$14,515,490"
tt0119484,"$6,112,613"
tt0118571,"$315,156,409"
tt0118531,"$5,727,130"
tt0099810,"$200,512,643"
tt0102494,"$6,401,336"
tt0119465,"$1,918,497"
tt0120197,"$661,465"
tt0119360,"$63,856,929"
tt0119051,"$43,312,294"
tt0119874,"$110,463,140"
tt0119488,"$126,216,940"
tt0120102,"$131,457,682"
tt0119468,"$60,527,873"
tt0120169,"$43,700,855"
tt0119457,"$21,361"
tt0120524,"$15,738,769"
tt0120323,"$7,936,780"
tt0119174,"$109,423,648"
tt0119123,"$16,228,448"
tt0120399,"$6,682,098"
tt0119557,"$40,158"
tt0119632,"$3,392,080"
tt0118647,"$332,597"
tt0120151,"$3,330,352"
tt0120402,"$9,161,691"
tt0119349,"$8,038,061"
tt0120192,0
tt0118842,"$12,021,272"
tt0119326,"$14,009,368"
tt0119164,"$257,938,649"
tt0116631,0
tt0119280,"$9,229,808"
tt0119345,"$125,586,134"
tt0118971,"$152,944,660"
tt0120029,"$15,448,043"
tt0119906,"$4,166,918"
tt0119324,"$626,057"
tt0119107,"$878,960"
tt0120481,"$1,851,761"
tt0120303,"$318,809"
tt0120539,0
tt0119177,"$12,532,777"
tt0119095,"$14,059,077"
tt0119891,"$5,624,282"
tt0120257,"$397,020"
tt0120529,0
tt0119535,"$4,366,722"
tt0119338,"$375,634"
tt0119080,"$14,842,388"
tt0119210,"$6,492,660"
tt0118900,"$5,906,773"
tt0083131,"$85,297,000"
tt0117221,0
tt0118689,"$251,212,670"
tt0119327,"$13,330"
tt0119592,"$10,541,523"
tt0119832,"$2,642,983"
tt0120275,"$1,080,192"
tt0120490,"$334,319"
tt0119527,"$572,433"
tt0119978,"$45,916,769"
tt0118749,"$43,101,594"
tt0090329,"$68,706,993"
tt0119365,0
tt0120201,"$121,214,519"
tt0118901,"$221,193"
tt0107282,"$32,901,136"
tt0118836,"$181,233"
tt0120148,"$11,841,544"
tt0119707,"$51,376,861"
tt0120382,"$264,118,201"
tt0120520,"$13,692,848"
tt0119723,"$3,309,421"
tt0116592,"$20,677"
tt0119994,"$22,459,274"
tt0119395,"$159,330,280"
tt0118617,"$139,804,348"
tt0120483,"$13,717,039"
tt0118583,"$161,376,069"
tt0112318,0
tt0118607,"$44,229,441"
tt0118632,"$19,868,354"
tt0123385,"$356,749"
tt0118698,"$496,059"
tt0109266,0
tt0118764,"$4,602,341"
tt0118804,"$1,995,911"
tt0118954,"$10,686,841"
tt0119137,"$177,977,226"
tt0119142,"$32,748,995"
tt0119217,"$225,933,435"
tt0116465,"$4,134"
tt0116490,0
tt0119303,"$79,082,515"
tt0119352,"$8,329"
tt0116976,0
tt0119668,"$25,105,255"
tt0119715,"$122,417,389"
tt0117167,0
tt0119819,"$76,054"
tt0119845,0
tt0120082,"$172,363,804"
tt0120222,0
tt0120255,"$3,263,585"
tt0128755,0
tt0120338,"$2,195,170,133"
tt0120347,"$333,011,068"
tt0117994,0
tt0118230,0
tt0119052,"$323,411"
tt0119925,"$17,626,234"
tt0119314,"$186,883,563"
tt0120521,"$870,290"
tt0119396,"$39,673,162"
tt0119485,"$5,684,789"
tt0119718,"$21,437,192"
tt0118715,"$46,737,965"
tt0118566,"$2,465,960"
tt0119590,"$2,162,043"
tt0119223,"$55,494,066"
tt0118539,"$375,805"
tt0119655,0
tt0119988,"$6,754,958"
tt0129758,0
tt0120670,"$8,165,212"
tt0120820,"$12,874,899"
tt0120885,"$64,256,513"
tt0118929,"$27,200,316"
tt0116845,"$18,012"
tt0120478,"$7,029,025"
tt0120696,"$19,870,567"
tt0120693,"$17,460,020"
tt0119099,"$25,232,289"
tt0120122,"$375,261"
tt0118643,0
tt0112913,"$164,913"
tt0119815,"$397,517"
tt0120185,"$29,342,592"
tt0118956,"$11,203,026"
tt0128690,0
tt0119521,0
tt0119734,"$118,475"
tt0119711,0
tt0120008,"$19,204,929"
tt0120594,"$50,832"
tt0119784,"$125,397"
tt0118747,"$14,051,384"
tt0114690,0
tt0120707,"$5,485,295"
tt0120888,"$123,306,987"
tt0120184,"$37,020,277"
tt0118662,"$205,246"
tt0116379,"$14,760"
tt0119548,0
tt0120782,"$5,878,911"
tt0119822,"$314,178,011"
tt0099939,"$2,554,476"
tt0145302,0
tt0119656,0
tt0119594,"$15,055,091"
tt0120873,"$102,367,405"
tt0120491,"$37,621"
tt0119574,"$2,581,012"
tt0112619,0
tt0140282,"$1,546,414"
tt0120661,"$127,990,128"
tt0118744,"$13,583,690"
tt0120241,"$1,740,156"
tt0120744,"$182,968,902"
tt0120769,"$10,452,012"
tt0120890,"$30,147,739"
tt0125454,"$26,875,268"
tt0120642,"$4,390"
tt0119250,"$500,000"
tt0119942,"$52,090,187"
tt0119780,"$214,661"
tt0120510,"$282,175"
tt0120793,"$1,130,732"
tt0119049,"$4,210"
tt0124179,"$2,057,193"
tt0119560,"$222,099"
tt0120219,"$12,355"
tt0120108,"$147,773"
tt0120772,"$46,905,889"
tt0120645,"$4,356,216"
tt0119305,"$77,910"
tt0119905,"$23,261,485"
tt0120598,"$12,218,638"
tt0124295,"$720,074"
tt0118851,"$2,178,160"
tt0120738,"$136,159,423"
tt0119272,0
tt0120749,"$93,107,289"
tt0120176,"$9,593,903"
tt0120632,"$198,685,114"
tt0120728,"$3,020,601"
tt0120773,"$18,912,328"
tt0120765,"$8,072,007"
tt0124718,"$21,567,853"
tt0119196,"$1,677,131"
tt0118229,0
tt0120213,"$80,837"
tt0118819,"$1,785,901"
tt0120906,"$2,087,471"
tt0119792,"$266,130"
tt0117443,0
tt0118755,"$22,619,589"
tt0119947,0
tt0130019,"$98,973"
tt0119508,0
tt0118727,0
tt0118577,"$59,921"
tt0120723,"$4,106,588"
tt0120725,"$7,571,115"
tt0138563,"$668,228"
tt0119987,"$83,488"
tt0117786,"$18,814,720"
tt0120265,"$10,923"
tt0119448,"$623,983"
tt0118785,0
tt0120841,"$19,221,939"
tt0120742,"$3,572,443"
tt0120838,"$123,104"
tt0141986,"$533,759"
tt0120609,"$27,007,143"
tt0120856,"$2,172,941"
tt0120610,"$12,951,088"
tt0118925,"$676,631"
tt0119952,0
tt0113184,"$25,695"
tt0119683,"$14,096,321"
tt0120211,"$228,455"
tt0118866,"$537,948"
tt0120647,"$349,464,664"
tt0145048,"$104,255"
tt0120531,"$8,165,984"
tt0125128,"$24,909"
tt0119506,"$106,404"
tt0120800,"$22,510,798"
tt0120685,"$379,014,294"
tt0118798,"$29,202,884"
tt0120669,"$10,680,275"
tt0120777,"$5,881,367"
tt0131436,"$10,317,779"
tt0119053,"$6,136,856"
tt0119313,"$81,471,882"
tt0119375,"$227,569"
tt0119547,"$12,958"
tt0120401,0
tt0120787,"$128,038,368"
tt0116692,"$181,881"
tt0120828,"$164,839,294"
tt0127723,"$25,605,015"
tt0118894,"$1,295,194"
tt0139362,"$1,960,216"
tt0119494,"$238,497"
tt0125980,"$250,897"
tt0118849,"$933,933"
tt0150290,"$17,744"
tt0116141,"$24,727"
tt0126938,"$2,284,034"
tt0122529,"$1,338,335"
tt0143614,0
tt0119717,"$301,796"
tt0120762,"$304,320,254"
tt0140508,0
tt0120902,"$189,176,423"
tt0126344,0
tt0118998,"$294,456,605"
tt0120780,"$77,745,568"
tt0073540,"$82,361"
tt0120321,"$6,745,362"
tt0120443,0
tt0118789,"$2,375,097"
tt0120591,"$553,709,788"
tt0122151,"$285,444,603"
tt0123987,"$29,967,750"
tt0122718,"$54,682,547"
tt0138704,"$3,221,152"
tt0140688,"$307,037"
tt0129387,"$369,884,651"
tt0052077,0
tt0018578,$746
tt0019729,0
tt0020629,0
tt0021746,0
tt0022958,0
tt0023876,0
tt0026752,0
tt0027698,0
tt0029146,0
tt0030993,0
tt0033729,0
tt0035093,0
tt0036872,0
tt0037884,0
tt0036868,"$23,656,620"
tt0039416,0
tt0040416,0
tt0041113,0
tt0044672,"$36,000,000"
tt0045793,"$36,416"
tt0047296,0
tt0048356,0
tt0055614,"$44,061,777"
tt0057590,0
tt0060665,0
tt0061811,"$27,669"
tt0063385,0
tt0064665,"$44,801,177"
tt0067116,"$51,700,000"
tt0075148,"$117,248,937"
tt0079417,"$106,260,000"
tt0081283,"$54,766,923"
tt0082158,"$59,303,359"
tt0086425,"$108,423,489"
tt0089755,"$227,542,205"
tt0093389,"$43,993,508"
tt0095953,"$354,825,435"
tt0097239,"$145,793,296"
tt0065063,0
tt0067309,"$34,050"
tt0087995,"$129,000"
tt0100142,"$2,960,492"
tt0091369,"$13,910,829"
tt0088847,"$51,538,286"
tt0089686,"$29,999,213"
tt0093629,"$44,793,222"
tt0095742,"$49,369,899"
tt0097981,"$22,168,359"
tt0101917,"$34,872,033"
tt0080761,"$39,754,601"
tt0082418,"$21,722,776"
tt0083972,"$36,690,067"
tt0087298,"$32,980,880"
tt0089173,"$21,930,418"
tt0091080,"$19,472,057"
tt0095179,"$19,170,001"
tt0097388,"$14,343,976"
tt0077651,"$47,160,000"
tt0082495,"$25,533,818"
tt0085636,"$14,400,000"
tt0095271,"$17,768,757"
tt0097474,"$11,642,254"
tt0081383,"$14,796,236"
tt0093176,"$2,683,519"
tt0098136,0
tt0105179,0
tt0094862,"$44,196,684"
tt0099253,"$35,763,605"
tt0103956,"$20,560,255"
tt0084516,"$77,142,388"
tt0091778,"$40,996,665"
tt0095889,"$14,114,488"
tt0070047,"$441,306,244"
tt0076009,"$30,749,142"
tt0099528,"$39,024,251"
tt0093409,"$120,207,127"
tt0097733,"$227,853,986"
tt0104714,"$321,731,527"
tt0087363,"$153,629,268"
tt0099700,"$41,482,207"
tt0089218,"$63,850,007"
tt0120746,"$250,288,523"
tt0119910,"$692,588"
tt0117898,"$51,618"
tt0070723,0
tt0017136,"$1,349,711"
tt0096874,"$335,973,020"
tt0099088,"$246,145,853"
tt0069113,"$84,563,118"
tt0076054,"$25,942,000"
tt0054594,0
tt0078790,"$20,931,111"
tt0054649,0
tt0034492,"$267,447,150"
tt0047478,"$322,773"
tt0094947,"$34,670,720"
tt0087182,"$30,925,690"
tt0095497,"$8,865,702"
tt0099674,"$136,766,062"
tt0102757,"$1,277,404"
tt0119558,"$1,071,255"
tt0134619,"$17,514,980"
tt0120741,"$19,889,299"
tt0120815,"$482,349,603"
tt0137386,"$2,070,399"
tt0119007,0
tt0066728,0
tt0066811,0
tt0088814,"$21,288,692"
tt0078869,"$35,841,901"
tt0062737,0
tt0109287,"$30,577,969"
tt0075807,0
tt0077305,0
tt0097053,"$8,153,677"
tt0065566,0
tt0082199,0
tt0109520,"$45,610,410"
tt0052722,0
tt0082263,"$16,000,000"
tt0106868,"$12,890,752"
tt0091059,"$18,564,613"
tt0061715,0
tt0091149,"$38,625,550"
tt0061749,0
tt0080861,"$18,000,000"
tt0076137,"$29,000,000"
tt0107120,"$44,947,453"
tt0104437,"$58,662,452"
tt0097523,"$222,724,172"
tt0077698,0
tt0056095,0
tt0057180,0
tt0120768,"$44,547,681"
tt0120783,"$92,108,518"
tt0131857,"$7,027,290"
tt0119165,"$15,313"
tt0120687,"$3,719,509"
tt0124115,"$79,808"
tt0098213,"$7,706,368"
tt0089853,"$10,631,333"
tt0039689,0
tt0059113,"$111,918,564"
tt0083922,"$6,795,771"
tt0090203,"$7,491,903"
tt0086423,"$8,443,124"
tt0106273,0
tt0096734,"$49,101,993"
tt0089126,"$91,666"
tt0071910,0
tt0082736,0
tt0090756,"$8,617,408"
tt0089385,"$9,708,373"
tt0061852,"$210,310,084"
tt0053994,0
tt0048280,"$93,933,394"
tt0097757,"$211,422,730"
tt0104868,"$50,752,337"
tt0104940,"$32,319,318"
tt0104990,"$2,819,485"
tt0055254,"$216,026,182"
tt0089731,"$13,677,222"
tt0046183,"$87,404,651"
tt0081353,"$49,823,037"
tt0100477,"$27,931,461"
tt0076618,"$71,215,869"
tt0078158,"$16,393,000"
tt0107952,0
tt0089908,"$11,137,801"
tt0102803,"$46,704,056"
tt0075200,0
tt0053285,"$51,600,000"
tt0086336,"$8,400,000"
tt0057518,0
tt0038969,"$37,459,346"
tt0088161,"$69,821,334"
tt0111271,"$3,342,223"
tt0019422,0
tt0111359,"$11,047,627"
tt0084783,"$7,400,000"
tt0084827,"$33,000,000"
tt0108265,"$5,632,086"
tt0120694,"$55,041,738"
tt0102250,"$28,862,081"
tt0079367,"$73,691,419"
tt0083798,"$18,196,170"
tt0085894,"$10,353,438"
tt0101969,"$40,991,329"
tt0099697,"$11,582,891"
tt0086066,"$25,697,647"
tt0087469,"$333,107,271"
tt0077869,"$30,471,420"
tt0087803,"$8,430,492"
tt0085407,"$20,766,616"
tt0091499,"$7,433,663"
tt0107665,"$15,185,672"
tt0085382,"$21,156,152"
tt0087050,"$14,568,989"
tt0096787,"$27,100,027"
tt0101272,"$191,502,426"
tt0120631,"$98,005,666"
tt0120832,"$103,891,409"
tt0128214,"$42,953"
tt0120813,"$45,724"
tt0120056,0
tt0080388,"$12,729,675"
tt0077711,"$14,338"
tt0061184,"$28,005,068"
tt0092513,"$34,368,475"
tt0090305,"$38,934,048"
tt0061584,0
tt0057372,0
tt0070016,0
tt0078480,0
tt0084649,"$14,665,733"
tt0083791,"$41,630,431"
tt0090633,"$84,557,295"
tt0101329,"$40,766,041"
tt0089469,"$15,502,112"
tt0088128,"$23,686,027"
tt0091790,"$40,471,663"
tt0090060,"$37,803,872"
tt0090848,"$1,953,732"
tt0091223,"$19,444,631"
tt0093220,"$7,800,000"
tt0080801,"$30,031,783"
tt0097443,"$6,291,444"
tt0140796,"$10,224,116"
tt0118661,"$23,384,939"
tt0120703,"$39,278,722"
tt0120831,"$5,502,773"
tt0133413,0
tt0129923,0
tt0116516,0
